,play time
161,95.83333333333333
162,112.83333333333333
163,126.98333333333333
164,452.6666666666667
165,141.45
166,155.93333333333334
167,112.98333333333333
168,1.45
169,49.916666666666664
170,8.366666666666667
171,67.46666666666667
172,110.2
173,401.75
174,12.7
175,56.516666666666666
176,121.35
177,105.95
178,186.46666666666667
179,96.23333333333333
180,89.46666666666667
181,285.21666666666664
182,149.68333333333334
183,39.28333333333333
184,125.61666666666666
185,76.86666666666666
186,149.48333333333332
187,20.25
188,105.43333333333334
189,126.68333333333334
190,237.16666666666666
191,0.5666666666666667
192,98.25
193,69.46666666666667
194,194.06666666666666
195,98.28333333333333
196,1.5833333333333333
197,163.31666666666666
198,8.05
199,11.35
200,73.23333333333333
201,91.18333333333334
202,163.5
203,64.11666666666666
204,173.81666666666666
205,5.383333333333334
206,80.58333333333333
207,14.633333333333333
208,301.6333333333333
209,220.78333333333333
210,261.1
211,227.91666666666666
212,32.3
213,38.416666666666664
214,154.23333333333332
215,32.81666666666667
216,54.38333333333333
217,15.816666666666666
218,97.65
219,71.45
220,58.416666666666664
221,1000.0
222,87.98333333333333
223,56.63333333333333
224,11.833333333333334
225,83.21666666666667
226,148.48333333333332
227,35.083333333333336
228,9.55
229,5.866666666666666
230,56.7
231,184.03333333333333
232,79.05
233,83.0
234,59.93333333333333
235,121.88333333333334
236,208.21666666666667
237,107.73333333333333
238,37.78333333333333
239,43.68333333333333
240,118.46666666666667
241,440.93333333333334
242,85.88333333333334
243,231.0
244,20.633333333333333
245,365.0
246,199.85
247,250.66666666666666
248,102.58333333333333
249,337.95
250,71.45
251,12.266666666666667
252,38.4
253,114.7
254,163.18333333333334
255,0.03333333333333333
256,91.61666666666666
257,195.45
258,20.55
259,121.78333333333333
260,3.0166666666666666
261,423.55
262,18.95
263,2.35
264,92.06666666666666
265,0.03333333333333333
266,176.55
267,0.75
268,120.83333333333333
269,0.9666666666666667
270,242.7
271,192.26666666666668
272,0.21666666666666667
273,249.11666666666667
274,130.55
275,54.733333333333334
276,17.816666666666666
277,88.11666666666666
278,193.0
279,20.316666666666666
280,0.2
281,209.68333333333334
282,282.5833333333333
283,95.43333333333334
284,3.3333333333333335
285,1.8333333333333333
286,69.45
287,94.88333333333334
288,104.78333333333333
289,159.63333333333333
290,220.63333333333333
291,55.766666666666666
292,195.15
293,34.3
294,6.416666666666667
295,196.2
296,280.85
297,158.18333333333334
298,38.21666666666667
299,197.25
300,125.78333333333333
301,101.06666666666666
302,4.266666666666667
303,0.11666666666666667
304,14.883333333333333
305,238.96666666666667
306,374.4166666666667
307,18.95
308,41.3
309,12.766666666666667
310,67.91666666666667
311,0.3333333333333333
312,12.833333333333334
313,68.83333333333333
314,132.81666666666666
315,0.11666666666666667
316,291.7
317,58.03333333333333
318,168.0
319,38.5
320,87.31666666666666
321,28.7
322,130.61666666666667
323,135.51666666666668
324,92.75
325,121.36666666666666
326,4.483333333333333
327,16.35
328,5.833333333333333
329,46.31666666666667
330,293.93333333333334
331,23.566666666666666
332,24.216666666666665
333,82.98333333333333
334,180.5
335,228.78333333333333
336,110.16666666666667
337,136.51666666666668
338,104.2
339,56.65
340,40.93333333333333
341,134.63333333333333
342,185.95
343,252.13333333333333
344,46.2
345,103.73333333333333
346,127.36666666666666
347,23.183333333333334
348,179.9
349,67.98333333333333
350,51.13333333333333
351,0.03333333333333333
352,87.58333333333333
353,0.08333333333333333
354,155.15
355,114.96666666666667
356,37.0
357,14.2
358,21.216666666666665
359,193.48333333333332
360,49.916666666666664
361,158.25
362,125.91666666666667
363,35.36666666666667
364,179.36666666666667
365,51.28333333333333
366,67.56666666666666
367,14.7
368,12.55
369,265.6666666666667
370,99.46666666666667
371,213.7
372,98.96666666666667
373,0.6833333333333333
374,19.1
375,175.7
376,131.61666666666667
377,173.23333333333332
378,8.516666666666667
379,87.43333333333334
380,118.38333333333334
381,144.36666666666667
382,83.55
383,135.41666666666666
384,87.21666666666667
385,141.36666666666667
386,30.983333333333334
387,22.016666666666666
388,122.45
389,65.96666666666667
390,139.38333333333333
391,84.6
392,18.633333333333333
393,36.96666666666667
394,61.1
395,248.96666666666667
396,185.0
397,67.4
398,0.5333333333333333
399,28.733333333333334
400,113.78333333333333
401,106.58333333333333
402,106.55
403,57.68333333333333
404,202.58333333333334
405,15.45
406,158.6
407,62.31666666666667
408,345.3666666666667
409,109.91666666666667
410,214.73333333333332
411,185.93333333333334
412,113.83333333333333
413,46.13333333333333
414,93.73333333333333
415,218.98333333333332
416,2.0833333333333335
417,144.63333333333333
418,79.18333333333334
419,0.05
420,1.9333333333333333
421,218.08333333333334
422,173.65
423,189.26666666666668
424,151.13333333333333
425,72.08333333333333
426,6.316666666666666
427,0.3
428,323.0
429,405.0833333333333
430,0.35
431,347.56666666666666
432,353.1166666666667
433,623.9833333333333
434,121.91666666666667
435,15.4
436,119.2
437,16.75
438,0.6
439,78.68333333333334
440,38.56666666666667
441,317.9166666666667
442,260.15
443,33.53333333333333
444,216.26666666666668
445,281.85
446,4.916666666666667
447,75.45
448,14.683333333333334
449,189.95
450,200.91666666666666
451,289.53333333333336
452,88.78333333333333
453,1.4166666666666667
454,117.96666666666667
455,2.1333333333333333
456,3.6333333333333333
457,7.516666666666667
458,114.95
459,70.36666666666666
460,25.8
461,0.4166666666666667
462,15.133333333333333
463,52.233333333333334
464,193.41666666666666
465,0.03333333333333333
466,0.38333333333333336
467,59.68333333333333
468,169.38333333333333
469,0.03333333333333333
470,193.41666666666666
471,175.01666666666668
472,158.36666666666667
473,282.1166666666667
474,63.233333333333334
475,65.05
476,142.73333333333332
477,234.08333333333334
478,143.56666666666666
479,7.783333333333333
480,48.6
481,158.76666666666668
482,280.55
483,12.783333333333333
484,116.0
485,52.5
486,164.08333333333334
487,179.33333333333334
488,263.26666666666665
489,10.7
490,139.73333333333332
491,58.55
492,0.26666666666666666
493,379.8
494,98.7
495,222.73333333333332
496,171.63333333333333
497,231.05
498,150.43333333333334
499,357.51666666666665
500,65.25
501,117.21666666666667
502,170.38333333333333
503,357.95
504,69.31666666666666
505,69.06666666666666
506,211.08333333333334
507,180.53333333333333
508,527.1
509,180.53333333333333
510,69.06666666666666
511,338.3833333333333
512,210.3
513,197.91666666666666
514,134.63333333333333
515,324.46666666666664
516,159.1
517,397.3
518,101.1
519,156.46666666666667
520,46.68333333333333
521,178.45
522,292.4166666666667
523,296.6333333333333
524,194.93333333333334
525,203.93333333333334
526,331.46666666666664
527,148.45
528,92.95
529,68.66666666666667
530,6.916666666666667
531,21.416666666666668
532,158.63333333333333
533,16.7
534,0.03333333333333333
535,6.6
536,4.266666666666667
537,80.26666666666667
538,230.11666666666667
539,13.55
540,222.1
541,0.9166666666666666
542,76.11666666666666
543,49.46666666666667
544,42.45
545,44.766666666666666
546,92.95
547,65.26666666666667
548,163.13333333333333
549,9.45
550,9.85
551,111.5
552,58.583333333333336
553,0.03333333333333333
554,96.05
555,161.61666666666667
556,119.9
557,67.0
558,0.5666666666666667
559,140.88333333333333
560,94.65
561,2.966666666666667
562,94.65
563,87.78333333333333
564,160.43333333333334
565,149.46666666666667
566,1.7166666666666666
567,151.1
568,49.71666666666667
569,1.0833333333333333
570,1.4
571,101.38333333333334
572,288.5833333333333
573,6.55
574,88.63333333333334
575,148.21666666666667
576,223.36666666666667
577,221.5
578,162.01666666666668
579,168.03333333333333
580,1000.0
581,24.133333333333333
582,197.48333333333332
583,235.38333333333333
584,238.9
585,57.0
586,1.7166666666666666
587,2.966666666666667
588,151.1
589,49.71666666666667
590,1.0833333333333333
591,162.01666666666668
592,221.5
593,168.03333333333333
594,78.51666666666667
595,386.2
596,141.55
597,247.06666666666666
598,394.5833333333333
599,241.01666666666668
600,241.01666666666668
601,386.2
602,293.05
603,78.51666666666667
604,141.55
605,175.63333333333333
606,458.9166666666667
607,374.43333333333334
608,276.15
609,130.13333333333333
610,122.8
611,249.66666666666666
612,253.86666666666667
613,55.63333333333333
614,199.33333333333334
615,501.4166666666667
616,96.45
617,111.31666666666666
618,212.5
619,172.4
620,32.85
621,166.03333333333333
622,1000.0
623,1.1333333333333333
624,70.96666666666667
625,52.21666666666667
626,39.516666666666666
627,99.15
628,157.11666666666667
629,25.45
630,83.46666666666667
631,144.7
632,29.15
633,143.33333333333334
634,311.68333333333334
635,373.06666666666666
636,139.48333333333332
637,330.18333333333334
638,138.45
639,0.03333333333333333
640,132.21666666666667
641,62.7
642,157.96666666666667
643,88.41666666666667
644,99.2
645,6.083333333333333
646,123.93333333333334
647,37.43333333333333
648,134.96666666666667
649,372.75
650,139.06666666666666
651,150.76666666666668
652,176.73333333333332
653,214.26666666666668
654,140.16666666666666
655,397.3666666666667
656,153.15
657,124.96666666666667
658,156.06666666666666
659,214.68333333333334
660,83.0
661,289.46666666666664
662,182.16666666666666
663,87.38333333333334
664,0.08333333333333333
665,325.56666666666666
666,20.116666666666667
667,2.3833333333333333
668,337.8
669,210.95
670,242.45
671,197.78333333333333
672,55.766666666666666
673,17.166666666666668
674,15.066666666666666
675,369.25
676,103.83333333333333
677,445.56666666666666
678,239.05
679,90.33333333333333
680,303.8833333333333
681,152.3
682,164.15
683,232.91666666666666
684,287.21666666666664
685,270.46666666666664
686,401.85
687,244.36666666666667
688,50.15
689,268.75
690,116.33333333333333
691,287.21666666666664
692,227.08333333333334
693,162.15
694,197.06666666666666
695,307.03333333333336
696,270.46666666666664
697,244.36666666666667
698,208.85
699,239.23333333333332
700,274.8
701,126.1
702,2.5166666666666666
703,4.966666666666667
704,110.2
705,508.5833333333333
706,0.13333333333333333
707,227.15
708,33.766666666666666
709,28.066666666666666
710,131.76666666666668
711,92.83333333333333
712,263.01666666666665
713,15.8
714,132.65
715,169.51666666666668
716,101.76666666666667
717,63.333333333333336
718,231.08333333333334
719,64.18333333333334
720,31.216666666666665
721,116.43333333333334
722,0.21666666666666667
723,10.383333333333333
724,224.91666666666666
725,143.78333333333333
726,83.35
727,251.43333333333334
728,77.1
729,72.41666666666667
730,11.216666666666667
731,3.2666666666666666
732,163.15
733,205.13333333333333
734,176.43333333333334
735,14.466666666666667
736,143.96666666666667
737,192.93333333333334
738,164.55
739,147.68333333333334
740,123.73333333333333
741,10.083333333333334
742,44.833333333333336
743,25.466666666666665
744,0.05
745,351.3666666666667
746,36.583333333333336
747,193.05
748,221.6
749,145.38333333333333
750,74.6
751,87.03333333333333
752,234.8
753,58.88333333333333
754,84.9
755,6.816666666666666
756,0.03333333333333333
757,120.55
758,157.21666666666667
759,57.083333333333336
760,151.86666666666667
761,108.91666666666667
762,1.55
763,0.25
764,0.3333333333333333
765,57.983333333333334
766,119.4
767,5.4
768,204.31666666666666
769,125.63333333333334
770,0.43333333333333335
771,74.61666666666666
772,220.26666666666668
773,180.08333333333334
774,251.55
775,305.26666666666665
776,166.95
777,98.2
778,101.05
779,36.38333333333333
780,12.483333333333333
781,13.883333333333333
782,2.2333333333333334
783,20.0
784,248.68333333333334
785,31.816666666666666
786,207.9
787,1.2
788,132.35
789,441.48333333333335
790,272.4
791,38.05
792,365.21666666666664
793,184.0
794,89.86666666666666
795,260.85
796,174.53333333333333
797,146.6
798,15.3
799,160.35
800,169.58333333333334
801,183.86666666666667
802,28.3
803,1.1
804,121.76666666666667
805,154.05
806,6.866666666666666
807,3.066666666666667
808,44.983333333333334
809,186.48333333333332
810,223.96666666666667
811,184.66666666666666
812,521.2166666666667
813,63.36666666666667
814,20.65
815,156.61666666666667
816,1.3333333333333333
817,169.78333333333333
818,0.8666666666666667
819,169.03333333333333
820,4.033333333333333
821,234.93333333333334
822,161.4
823,2.1
824,174.63333333333333
825,253.88333333333333
826,97.9
827,171.36666666666667
828,262.8
829,231.7
830,22.716666666666665
831,56.333333333333336
832,31.983333333333334
833,264.03333333333336
834,0.03333333333333333
835,3.55
836,52.75
837,225.41666666666666
838,206.56666666666666
839,110.1
840,1.0666666666666667
841,101.38333333333334
842,128.66666666666666
843,135.45
844,52.766666666666666
845,128.66666666666666
846,101.38333333333334
847,83.16666666666667
848,114.08333333333333
849,74.8
850,80.16666666666667
851,153.41666666666666
852,1.8333333333333333
853,63.56666666666667
854,231.23333333333332
855,108.78333333333333
856,218.35
857,89.1
858,15.5
859,3.2333333333333334
860,128.9
861,160.18333333333334
862,698.7833333333333
863,59.68333333333333
864,245.18333333333334
865,240.55
866,149.2
867,425.3666666666667
868,253.23333333333332
869,12.366666666666667
870,126.55
871,262.68333333333334
872,95.95
873,185.38333333333333
874,400.28333333333336
875,142.3
876,1.5666666666666667
877,169.31666666666666
878,150.18333333333334
879,159.86666666666667
880,114.56666666666666
881,208.08333333333334
882,183.3
883,255.66666666666666
884,208.08333333333334
885,183.3
886,117.73333333333333
887,93.91666666666667
888,276.9
889,175.61666666666667
890,235.05
891,23.85
892,176.3
893,136.83333333333334
894,67.91666666666667
895,1000.0
896,283.15
897,153.01666666666668
898,185.23333333333332
899,134.41666666666666
900,516.6833333333333
901,224.1
902,286.4166666666667
903,439.85
904,220.38333333333333
905,270.31666666666666
906,301.46666666666664
907,1000.0
908,224.33333333333334
909,280.05
910,2.45
911,0.43333333333333335
912,111.11666666666666
913,0.03333333333333333
914,1.0666666666666667
915,4.55
916,171.41666666666666
917,4.55
918,171.41666666666666
919,111.11666666666666
920,295.8
921,71.2
922,400.1333333333333
923,42.65
924,192.81666666666666
925,0.5666666666666667
926,178.41666666666666
927,224.7
928,487.96666666666664
929,2.4
930,51.75
931,10.15
932,442.5
933,73.05
934,20.95
935,331.6
936,265.18333333333334
937,74.35
938,110.03333333333333
939,29.45
940,180.26666666666668
941,214.33333333333334
942,316.68333333333334
943,151.23333333333332
944,171.76666666666668
945,1.0666666666666667
946,235.6
947,257.0
948,23.033333333333335
949,37.983333333333334
950,28.033333333333335
951,218.63333333333333
952,110.03333333333333
953,28.033333333333335
954,214.33333333333334
955,180.26666666666668
956,29.45
957,240.86666666666667
958,265.25
959,271.3666666666667
960,89.15
961,266.35
962,132.55
963,1.4833333333333334
964,263.7
965,286.53333333333336
966,403.68333333333334
967,197.3
968,158.88333333333333
969,249.75
970,174.66666666666666
971,169.11666666666667
972,250.51666666666668
973,188.51666666666668
974,449.1
975,277.73333333333335
976,71.13333333333334
977,99.6
978,179.2
979,160.93333333333334
980,147.2
981,262.01666666666665
982,331.06666666666666
983,212.2
984,343.51666666666665
985,164.9
986,84.05
987,6.333333333333333
988,4.083333333333333
989,0.03333333333333333
990,79.33333333333333
991,79.33333333333333
992,57.75
993,202.58333333333334
994,8.066666666666666
995,0.75
996,72.88333333333334
997,175.1
998,155.31666666666666
999,1.85
1000,55.833333333333336
1001,220.18333333333334
1002,23.666666666666668
1003,119.63333333333334
1004,160.95
1005,101.93333333333334
1006,93.35
1007,101.93333333333334
1008,160.95
1009,119.63333333333334
1010,23.666666666666668
1011,134.2
1012,0.03333333333333333
1013,0.4
1014,93.35
1015,160.81666666666666
1016,7.066666666666666
1017,123.18333333333334
1018,643.7833333333333
1019,88.26666666666667
1020,181.35
1021,131.36666666666667
1022,28.45
1023,178.41666666666666
1024,408.75
1025,238.96666666666667
1026,5.616666666666666
1027,55.916666666666664
1028,0.1
1029,176.96666666666667
1030,194.23333333333332
1031,230.36666666666667
1032,207.25
1033,263.03333333333336
1034,188.5
1035,74.96666666666667
1036,484.51666666666665
1037,188.76666666666668
1038,174.66666666666666
1039,71.96666666666667
1040,347.76666666666665
1041,137.48333333333332
1042,351.03333333333336
1043,40.86666666666667
1044,109.01666666666667
1045,152.58333333333334
1046,170.75
1047,199.61666666666667
1048,114.43333333333334
1049,325.1
1050,153.86666666666667
1051,473.23333333333335
1052,146.91666666666666
1053,328.93333333333334
1054,133.26666666666668
1055,259.85
1056,568.4333333333333
1057,147.31666666666666
1058,153.61666666666667
1059,251.18333333333334
1060,224.26666666666668
1061,202.6
1062,85.5
1063,184.05
1064,160.51666666666668
1065,152.6
1066,235.11666666666667
1067,100.93333333333334
1068,0.03333333333333333
1069,67.28333333333333
1070,78.25
1071,133.75
1072,130.55
1073,304.06666666666666
1074,201.63333333333333
1075,347.68333333333334
1076,177.18333333333334
1077,265.3666666666667
1078,293.81666666666666
1079,264.26666666666665
1080,549.9666666666667
1081,280.1
1082,633.5166666666667
1083,41.63333333333333
1084,0.23333333333333334
1085,128.4
1086,18.533333333333335
1087,0.03333333333333333
1088,303.1
1089,1.8333333333333333
1090,80.06666666666666
1091,438.5833333333333
1092,100.6
1093,224.7
1094,0.23333333333333334
1095,455.53333333333336
1096,6.583333333333333
1097,171.9
1098,33.0
1099,377.2
1100,147.05
1101,97.8
1102,9.75
1103,210.13333333333333
1104,14.6
1105,316.18333333333334
1106,174.4
1107,137.03333333333333
1108,302.45
1109,147.73333333333332
1110,327.95
1111,77.2
1112,164.16666666666666
1113,19.716666666666665
1114,3.4
1115,258.6166666666667
1116,3.1333333333333333
1117,217.33333333333334
1118,194.31666666666666
1119,51.78333333333333
1120,252.66666666666666
1121,5.95
1122,555.7333333333333
1123,60.166666666666664
1124,455.78333333333336
1125,253.78333333333333
1126,0.18333333333333332
1127,131.48333333333332
1128,572.1833333333333
1129,351.3666666666667
1130,60.416666666666664
1131,147.28333333333333
1132,127.81666666666666
1133,174.2
1134,65.56666666666666
1135,371.6333333333333
1136,112.11666666666666
1137,465.3666666666667
1138,66.18333333333334
1139,59.983333333333334
1140,71.73333333333333
1141,158.51666666666668
1142,148.93333333333334
1143,305.95
1144,254.25
1145,72.66666666666667
1146,202.35
1147,69.4
1148,159.75
1149,197.06666666666666
1150,173.23333333333332
1151,110.43333333333334
1152,0.03333333333333333
1153,82.03333333333333
1154,253.8
1155,352.76666666666665
1156,331.93333333333334
1157,93.13333333333334
1158,220.11666666666667
1159,142.43333333333334
1160,57.266666666666666
1161,248.93333333333334
1162,134.41666666666666
1163,222.88333333333333
1164,301.8833333333333
1165,4.183333333333334
1166,175.48333333333332
1167,0.03333333333333333
1168,204.16666666666666
1169,317.1333333333333
1170,1.45
1171,106.53333333333333
1172,84.86666666666666
1173,37.833333333333336
1174,342.68333333333334
1175,76.4
1176,47.05
1177,343.9
1178,245.45
1179,113.51666666666667
1180,16.183333333333334
1181,95.2
1182,273.93333333333334
1183,142.8
1184,304.01666666666665
1185,2.7666666666666666
1186,26.8
1187,72.38333333333334
1188,64.38333333333334
1189,110.46666666666667
1190,54.0
1191,478.93333333333334
1192,8.933333333333334
1193,147.03333333333333
1194,147.5
1195,176.35
1196,9.85
1197,168.7
1198,6.116666666666666
1199,236.46666666666667
1200,267.3666666666667
1201,104.21666666666667
1202,129.06666666666666
1203,165.98333333333332
1204,103.4
1205,220.15
1206,197.96666666666667
1207,54.68333333333333
1208,192.28333333333333
1209,263.01666666666665
1210,371.56666666666666
1211,15.45
1212,0.08333333333333333
1213,1.55
1214,311.8666666666667
1215,9.316666666666666
1216,115.23333333333333
1217,282.35
1218,65.05
1219,346.85
1220,435.03333333333336
1221,222.7
1222,0.1
1223,72.28333333333333
1224,231.36666666666667
1225,359.3833333333333
1226,54.483333333333334
1227,300.73333333333335
1228,0.5833333333333334
1229,5.566666666666666
1230,465.1166666666667
1231,648.0166666666667
1232,179.15
1233,271.93333333333334
1234,0.03333333333333333
1235,14.283333333333333
1236,19.05
1237,13.0
1238,266.21666666666664
1239,404.98333333333335
1240,65.31666666666666
1241,164.21666666666667
1242,203.96666666666667
1243,6.866666666666666
1244,305.73333333333335
1245,138.73333333333332
1246,79.96666666666667
1247,19.733333333333334
1248,207.95
1249,1000.0
1250,96.25
1251,99.81666666666666
1252,188.38333333333333
1253,38.03333333333333
1254,2.75
1255,0.03333333333333333
1256,72.05
1257,222.93333333333334
1258,70.23333333333333
1259,177.96666666666667
1260,177.96666666666667
1261,54.75
1262,244.65
1263,144.4
1264,86.43333333333334
1265,192.55
1266,281.65
1267,221.9
1268,147.51666666666668
1269,3.4833333333333334
1270,58.81666666666667
1271,83.88333333333334
1272,337.51666666666665
1273,8.5
1274,17.033333333333335
1275,125.65
1276,13.916666666666666
1277,244.33333333333334
1278,342.0
1279,250.7
1280,0.21666666666666667
1281,93.46666666666667
1282,19.4
1283,140.73333333333332
1284,107.9
1285,196.6
1286,260.51666666666665
1287,251.65
1288,104.33333333333333
1289,506.03333333333336
1290,263.3666666666667
1291,104.33333333333333
1292,197.23333333333332
1293,271.48333333333335
1294,167.61666666666667
1295,124.8
1296,212.43333333333334
1297,104.33333333333333
1298,250.66666666666666
1299,217.68333333333334
1300,335.55
1301,277.76666666666665
1302,13.616666666666667
1303,86.83333333333333
1304,75.91666666666667
1305,24.85
1306,24.083333333333332
1307,0.03333333333333333
1308,99.31666666666666
1309,120.85
1310,57.46666666666667
1311,134.75
1312,483.51666666666665
1313,6.583333333333333
1314,83.7
1315,98.55
1316,33.61666666666667
1317,0.03333333333333333
1318,612.6666666666666
1319,0.36666666666666664
1320,79.05
1321,147.88333333333333
1322,110.63333333333334
1323,247.5
1324,60.733333333333334
1325,33.333333333333336
1326,203.93333333333334
1327,94.75
1328,258.6
1329,9.616666666666667
1330,178.55
1331,55.31666666666667
1332,194.0
1333,186.66666666666666
1334,26.0
1335,229.21666666666667
1336,120.53333333333333
1337,281.96666666666664
1338,196.73333333333332
1339,215.51666666666668
1340,444.75
1341,103.51666666666667
1342,150.46666666666667
1343,159.48333333333332
1344,0.23333333333333334
1345,184.15
1346,202.46666666666667
1347,189.06666666666666
1348,147.63333333333333
1349,250.01666666666668
1350,99.55
1351,129.86666666666667
1352,124.38333333333334
1353,0.8833333333333333
1354,174.71666666666667
1355,255.35
1356,20.916666666666668
1357,8.0
1358,0.55
1359,416.8333333333333
1360,121.75
1361,0.03333333333333333
1362,7.55
1363,84.45
1364,0.03333333333333333
1365,162.61666666666667
1366,3.55
1367,202.75
1368,232.63333333333333
1369,140.1
1370,216.63333333333333
1371,292.98333333333335
1372,148.08333333333334
1373,56.016666666666666
1374,59.13333333333333
1375,158.68333333333334
1376,129.23333333333332
1377,107.5
1378,70.56666666666666
1379,161.15
1380,0.3333333333333333
1381,90.21666666666667
1382,131.35
1383,151.51666666666668
1384,172.0
1385,153.1
1386,135.55
1387,195.0
1388,14.35
1389,267.03333333333336
1390,299.23333333333335
1391,137.86666666666667
1392,155.63333333333333
1393,269.35
1394,324.95
1395,62.71666666666667
1396,106.81666666666666
1397,3.9833333333333334
1398,216.31666666666666
1399,352.18333333333334
1400,182.71666666666667
1401,57.1
1402,12.633333333333333
1403,0.03333333333333333
1404,201.83333333333334
1405,0.03333333333333333
1406,28.0
1407,83.6
1408,318.73333333333335
1409,59.06666666666667
1410,77.3
1411,160.28333333333333
1412,48.1
1413,125.83333333333333
1414,0.6666666666666666
1415,5.05
1416,107.7
1417,104.23333333333333
1418,239.85
1419,86.78333333333333
1420,122.9
1421,168.5
1422,67.85
1423,175.05
1424,162.48333333333332
1425,207.11666666666667
1426,60.7
1427,236.4
1428,166.28333333333333
1429,320.03333333333336
1430,465.0833333333333
1431,67.98333333333333
1432,57.75
1433,100.48333333333333
1434,120.76666666666667
1435,12.966666666666667
1436,0.06666666666666667
1437,39.766666666666666
1438,93.61666666666666
1439,102.28333333333333
1440,1.0
1441,130.73333333333332
1442,100.78333333333333
1443,275.45
1444,138.35
1445,97.16666666666667
1446,90.78333333333333
1447,12.783333333333333
1448,256.3833333333333
1449,260.6166666666667
1450,4.6
1451,204.36666666666667
1452,51.78333333333333
1453,424.18333333333334
1454,200.08333333333334
1455,184.66666666666666
1456,227.61666666666667
1457,95.43333333333334
1458,5.816666666666666
1459,1.1166666666666667
1460,167.75
1461,463.4166666666667
1462,291.98333333333335
1463,0.03333333333333333
1464,25.216666666666665
1465,3.05
1466,148.16666666666666
1467,241.48333333333332
1468,0.03333333333333333
1469,75.8
1470,143.28333333333333
1471,145.18333333333334
1472,135.85
1473,184.3
1474,170.15
1475,13.366666666666667
1476,5.766666666666667
1477,341.8
1478,373.2
1479,115.8
1480,389.75
1481,353.85
1482,0.03333333333333333
1483,57.88333333333333
1484,0.06666666666666667
1485,5.233333333333333
1486,177.63333333333333
1487,89.65
1488,366.06666666666666
1489,178.86666666666667
1490,173.36666666666667
1491,239.05
1492,189.98333333333332
1493,211.38333333333333
1494,156.73333333333332
1495,119.58333333333333
1496,60.36666666666667
1497,225.18333333333334
1498,227.7
1499,66.5
1500,140.9
1501,108.91666666666667
1502,152.85
1503,108.48333333333333
1504,0.08333333333333333
1505,40.5
1506,322.7
1507,91.5
1508,257.2
1509,16.5
1510,181.9
1511,75.9
1512,57.63333333333333
1513,64.36666666666666
1514,3.1
1515,261.05
1516,3.5833333333333335
1517,128.58333333333334
1518,49.93333333333333
1519,3.033333333333333
1520,128.48333333333332
1521,178.96666666666667
1522,218.65
1523,63.233333333333334
1524,9.616666666666667
1525,123.86666666666666
1526,58.21666666666667
1527,267.6
1528,143.15
1529,291.3
1530,341.05
1531,2.9
1532,108.05
1533,65.53333333333333
1534,108.08333333333333
1535,57.28333333333333
1536,33.016666666666666
